Timestamp,PM2_5,PM10,O3_lcs_ppb,Carbon_Monoxide,Temp_lcs,RH_lcs,CO_lcs_ppm,CO_ref,O3_ref,RH_ref,Temp_ref,O3_baseline_cal,O3_ml_residual_cal
2025-03-15 12:00:00,6.13559322,7.13559322,21.72881356,448.7118644,25.58644068,16.47118644,0.4487118644,0.23,52.0,2.0,25.0,57.99725662707126,0.3023788148286544
2025-03-15 13:00:00,6.568965517,7.568965517,44.37931034,488.8275862,25.6,17.69310345,0.4888275862,0.27,60.0,3.0,26.0,69.38143053100077,-6.455889544285387
2025-03-15 14:00:00,4.813559322,5.813559322,18.72881356,364.1694915,25.6440678,13.64745763,0.3641694915,0.25,60.0,2.0,27.0,60.21114069236218,4.783379309823627
2025-03-15 15:00:00,4.13559322,5.13559322,15.06779661,315.3220339,25.78474576,11.12372881,0.3153220339,0.26,61.0,1.0,28.0,61.9964710932539,-2.519422886582932
2025-03-15 16:00:00,3.620689655,4.620689655,12.75862069,305.862069,26.00689655,12.09655172,0.305862069,0.27,62.0,1.0,28.0,59.8835136901138,-5.656594208454268
2025-03-15 17:00:00,3.881355932,4.881355932,12.0,313.0677966,26.2220339,14.72372881,0.3130677966,0.27,64.0,1.0,28.0,56.41125186129011,-6.673309835219092
2025-03-15 18:00:00,5.016949153,6.016949153,15.20338983,331.3220339,26.3,15.97457627,0.3313220339,0.26,60.0,3.0,27.0,56.78049314202201,1.8211301432491174
2025-03-15 19:00:00,6.862068966,7.862068966,15.56896552,349.2758621,26.30344828,17.12068966,0.3492758621,0.33,50.0,9.0,25.0,55.49859434502125,-1.1668490488009255
2025-03-15 20:00:00,8.389830508,9.389830508,20.10169492,419.3220339,26.38644068,23.56949153,0.4193220339,0.47,37.0,17.0,23.0,50.36600880814147,-6.709143370691038
2025-03-15 21:00:00,7.220338983,8.220338983,14.54237288,415.2372881,26.39830508,22.37627119,0.4152372881,0.52,36.0,18.0,22.0,48.629017275676674,-6.088512887685738
