Timestamp,PM2_5,PM10,O3_lcs_ppb,Carbon_Monoxide,Temp_lcs,RH_lcs,CO_lcs_ppm,CO_ref,O3_ref,RH_ref,Temp_ref,O3_lcs_ppb_rm3h,Temp_lcs_rm3h,RH_lcs_rm3h,O3_baseline_cal,O3_ml_residual_cal
2025-04-12 09:00:00,8.275862069,9.275862069,37.20689655,283.7758621,17.68103448,11.84137931,0.2837758621,0.65,35.0,26.0,14.0,39.27235534666665,15.871079290000006,19.432437170000004,58.38793747484433,-25.20965577779007
2025-04-12 10:00:00,10.96610169,11.98305085,36.52542373,292.7457627,19.29322034,10.74237288,0.2927457627,0.46,53.0,16.0,15.0,37.23845704333331,17.690288330000005,13.780459770000006,61.6890693699457,-22.844018789103664
2025-04-12 11:00:00,11.27118644,12.27118644,47.98305085,313.8983051,21.01355932,8.955932203,0.3138983051,0.56,55.0,15.0,16.0,40.57179037666665,19.329271380000005,10.513228131000005,73.58228582012659,-28.35468227227172
2025-04-12 12:00:00,11.44827586,12.44827586,47.18965517,378.5689655,23.83793103,6.175862069,0.3785689654999999,0.56,63.0,12.0,18.0,43.899376583333314,21.381570230000005,8.624722384000004,82.92005773405418,-23.765205890057075
2025-04-12 13:00:00,10.50847458,11.50847458,43.20338983,335.9322034,27.25423729,3.752542373,0.3359322034,0.55,74.0,9.0,20.0,46.125365283333316,24.03524254666667,6.29477888166667,93.04057962504157,-12.038469879391489
2025-04-12 14:00:00,10.16949153,11.16949153,15.30508475,402.1016949,33.59322034,1.413559322,0.4021016949,0.5,83.0,6.0,21.0,35.23270991666665,28.228462886666673,3.7806545880000044,102.19232374089837,-14.101960864788708
2025-04-12 15:00:00,10.0,11.0,2.237288136,415.5254237,37.32033898,0.016949153,0.4155254236999999,0.46,86.0,5.0,22.0,20.24858757199998,32.722598870000006,1.7276836160000046,112.77963272942642,-23.832297888328757
2025-04-12 16:00:00,10.45762712,11.45762712,2.372881356,402.4067797,34.9559322,0.308474576,0.4024067797,0.41,77.0,3.0,24.0,6.638418080666647,35.289830506666675,0.5796610170000047,102.09573896606364,-22.538838910800823
2025-04-12 17:00:00,10.05084746,11.05084746,13.28813559,273.0,26.92881356,2.074576271,0.273,0.41,75.0,3.0,24.0,5.966101693999981,33.06836158000001,0.8000000000000048,77.70497683591418,-5.172936866771272
2025-04-12 18:00:00,11.70689655,12.70689655,19.44827586,248.8448276,23.55862069,6.206896552,0.2488448276,0.42,69.0,3.0,23.0,11.70309760199998,28.481122150000004,2.863315799666671,66.41071705560103,-2.7231892258664847
2025-04-12 19:00:00,10.6440678,11.6440678,23.91525424,272.0,21.76440678,15.9440678,0.272,0.45,59.0,8.0,22.0,18.883888563333315,24.083947010000003,8.075180207666671,51.479663933243,-8.778246683064507
2025-04-12 20:00:00,10.74576271,11.74576271,31.10169492,311.8135593,20.32711864,23.02372881,0.3118135593,0.51,49.0,19.0,20.0,24.821741673333317,21.883382036666674,15.058231054000004,44.20673101453368,-13.652430393315203
2025-04-12 21:00:00,13.49152542,14.50847458,32.10169492,384.4237288,19.33559322,28.45932203,0.3844237288,0.63,39.0,28.0,18.0,29.039548026666647,20.47570621333334,22.47570621333334,37.135975736167296,-11.705085859239828
2025-04-12 22:00:00,11.34482759,12.34482759,39.56896552,269.9827586,17.26206897,32.31206897,0.2699827586,0.73,31.0,36.0,17.0,34.25745178666665,18.97492694333334,27.93170660333334,34.76013864376363,-8.225323321671887
