Timestamp,PM2_5,PM10,O3_lcs_ppb,Carbon_Monoxide,Temp_lcs,RH_lcs,CO_lcs_ppm,CO_ref,O3_ref,RH_ref,Temp_ref,O3_baseline_cal,O3_ml_cal
2025-03-14 22:00:00,7.24137931,8.24137931,11.48275862,448.8275862,26.1,20.63103448,0.4488275861999999,,32.0,18.0,21.0,48.362597400345265,24.743730158730166
2025-03-14 23:00:00,32.83050847,34.40677966,12.28813559,505.2881356,26.15423729,19.02881356,0.5052881356,,24.0,16.0,20.0,49.501808988892805,15.588626984126982
2025-03-15 00:00:00,27.25423729,28.89830508,12.89830508,550.5254237,26.2,18.91864407,0.5505254237,,14.0,18.0,19.0,50.04461106179262,11.761461038961036
2025-03-15 01:00:00,17.30508475,18.30508475,13.01694915,556.8474576,26.20169492,19.03898305,0.5568474576,,8.0,23.0,18.0,50.07471651479683,9.709103896103898
2025-03-15 02:00:00,13.0862069,14.0862069,12.81034483,524.2586207,26.17241379,18.96551724,0.5242586207000001,0.83,6.0,26.0,16.0,49.864529861376795,10.01679437229437
2025-03-15 03:00:00,11.01694915,12.01694915,12.71186441,530.2033898,26.06440678,19.02711864,0.5302033897999999,,7.0,27.0,15.0,49.32109045840153,9.636968253968254
2025-03-15 04:00:00,7.810344828,8.810344828,12.01724138,513.4482759,26.0,18.31724138,0.5134482759,0.75,4.0,28.0,15.0,48.90698507279396,4.013392857142858
2025-03-15 05:00:00,5.118644068,6.118644068,11.28813559,482.1186441,25.90508475,17.20677966,0.4821186441,0.71,3.0,28.0,14.0,48.465088155538595,12.960846560846557
2025-03-15 06:00:00,4.13559322,5.13559322,11.23728814,472.5423729,25.8,16.62542373,0.4725423728999999,0.76,2.0,30.0,13.0,48.15705252057411,14.897021164021162
2025-03-15 07:00:00,5.413793103,6.413793103,11.84482759,540.0172414,25.64655172,16.49827586,0.5400172414,0.72,2.0,29.0,12.0,47.82809826426126,13.530658730158729
2025-03-15 08:00:00,23.49152542,24.86440678,16.93220339,731.8983051,25.6,21.1,0.7318983051,1.08,4.0,27.0,14.0,48.76731521627484,29.44088624338625
2025-03-15 09:00:00,30.27118644,32.18644068,20.98305085,839.1355932,25.6,23.51355932,0.8391355932,1.15,12.0,22.0,17.0,50.06428509569814,42.967083333333356
2025-03-15 10:00:00,17.72413793,18.72413793,17.18965517,742.0862069,25.52068966,21.71034483,0.7420862068999999,0.77,28.0,15.0,20.0,48.36001370211481,31.385917989417994
2025-03-15 11:00:00,10.45762712,11.45762712,16.59322034,586.6101695,25.50169492,19.07627119,0.5866101695,0.37,43.0,7.0,23.0,48.78921633869855,49.281641293891276
2025-03-15 12:00:00,6.13559322,7.13559322,21.72881356,448.7118644,25.58644068,16.47118644,0.4487118644,0.23,52.0,2.0,25.0,52.55533419421664,57.83645634920632
2025-03-15 13:00:00,6.568965517,7.568965517,44.37931034,488.8275862,25.6,17.69310345,0.4888275862,0.27,60.0,3.0,26.0,63.65706553512126,60.756727513227524
2025-03-15 14:00:00,4.813559322,5.813559322,18.72881356,364.1694915,25.6440678,13.64745763,0.3641694915,0.25,60.0,2.0,27.0,52.16812999023372,63.64565079365081
2025-03-15 15:00:00,4.13559322,5.13559322,15.06779661,315.3220339,25.78474576,11.12372881,0.3153220339,0.26,61.0,1.0,28.0,51.720095970666705,57.43393783068782
2025-03-15 16:00:00,3.620689655,4.620689655,12.75862069,305.862069,26.00689655,12.09655172,0.305862069,0.27,62.0,1.0,28.0,51.232008338281986,53.03712433862434
2025-03-15 17:00:00,3.881355932,4.881355932,12.0,313.0677966,26.2220339,14.72372881,0.3130677966,0.27,64.0,1.0,28.0,50.98395734340134,48.852731481481484
2025-03-15 18:00:00,5.016949153,6.016949153,15.20338983,331.3220339,26.3,15.97457627,0.3313220339,0.26,60.0,3.0,27.0,52.55543273377654,56.55417460317458
2025-03-15 19:00:00,6.862068966,7.862068966,15.56896552,349.2758621,26.30344828,17.12068966,0.3492758621,0.33,50.0,9.0,25.0,52.40098144073535,54.285334656084636
2025-03-15 20:00:00,8.389830508,9.389830508,20.10169492,419.3220339,26.38644068,23.56949153,0.4193220339,0.47,37.0,17.0,23.0,53.059633003176714,45.14247089947091
2025-03-15 21:00:00,7.220338983,8.220338983,14.54237288,415.2372881,26.39830508,22.37627119,0.4152372881,0.52,36.0,18.0,22.0,50.677466467311206,39.137747354497336
2025-03-15 22:00:00,8.050847458,9.050847458,12.61016949,458.5762712,26.4,21.47288136,0.4585762712,0.63,29.0,21.0,21.0,49.98974368660653,23.263928571428576
2025-03-15 23:00:00,12.56896552,13.62068966,12.51724138,523.137931,26.4,20.42931034,0.523137931,0.75,21.0,24.0,19.0,50.26514551231476,17.07478571428572
2025-03-16 00:00:00,10.15254237,11.15254237,13.03389831,641.5762712,26.4,20.18474576,0.6415762711999999,1.15,6.0,26.0,18.0,50.60114378843055,10.54456349206349
2025-03-16 01:00:00,10.52542373,11.52542373,13.18644068,749.1864407,26.4,20.65932203,0.7491864407000001,1.41,2.0,30.0,17.0,50.53150132870789,14.049277777777773
2025-03-16 02:00:00,8.966101695,9.966101695,12.61016949,809.559322,26.4,20.65932203,0.8095593219999999,1.24,3.0,30.0,16.0,50.240968972335565,13.640654761904761
2025-03-16 03:00:00,7.568965517,8.568965517,11.75862069,644.637931,26.36206897,19.49482759,0.644637931,0.78,9.0,29.0,16.0,50.00451244815518,9.06713492063492
2025-03-16 04:00:00,9.661016949,10.66101695,12.0,572.8135593,26.26610169,19.23050847,0.5728135593,0.89,5.0,34.0,15.0,49.785983069551875,7.884666666666667
2025-03-16 05:00:00,9.25862069,10.25862069,12.0,609.1034483,26.15517241,19.17758621,0.6091034483,1.14,1.0,38.0,14.0,49.314712668595476,6.260793650793652
2025-03-16 06:00:00,6.881355932,7.881355932,11.81355932,578.6610169,26.03220339,18.21016949,0.5786610169,0.9,2.0,37.0,13.0,48.97891715478589,4.005404761904762
