Timestamp,PM2_5,PM10,O3_lcs_ppb,Carbon_Monoxide,Temp_lcs,RH_lcs,CO_lcs_ppm,CO_ref,O3_ref,RH_ref,Temp_ref,O3_lcs_ppb_rm3h,Temp_lcs_rm3h,RH_lcs_rm3h,O3_baseline_cal,O3_rf_residual_cal,O3_svr_residual_cal
2025-06-16 19:00:00,5.448275862,6.448275862,43.75862069,837.2931034,17.02241379,78.69137931,0.8372931034,,8.0,85.0,15.0,44.17816091999998,17.433908043333336,77.43965517333334,12.815515445796084,0.982929578747327,-3.3798435359835817
2025-06-16 20:00:00,5.403508772,6.403508772,36.57894737,1022.070175,17.36666667,77.11929825,1.022070175,,5.0,86.0,15.0,42.62401693999999,17.07567049666667,78.13114539333334,9.19707892519722,1.0080188016542844,-2.705426451713377
2025-06-16 21:00:00,5.169491525,6.169491525,34.94915254,892.3559322,17.17288136,75.81016949,0.8923559322,,2.0,86.0,15.0,38.42890686666666,17.18732060666667,77.20694901666667,8.173424456407657,0.9140011548382836,-2.36107427993221
2025-06-16 22:00:00,5.049180328,6.049180328,34.16393443,771.6721311,17.04262295,76.99508197,0.7716721311,,1.0,86.0,15.0,35.23067811333332,17.194056993333337,76.64151657000001,7.470175659412359,0.8680784845627515,-2.07500273365421
2025-06-16 23:00:00,5.844827586,6.844827586,33.72413793,725.8103448,16.92241379,77.25517241,0.7258103448000001,,3.0,85.0,15.0,34.27907496666665,17.045972700000004,76.68680795666667,7.0697942351237,0.8121951978068375,-1.950569970502647
2025-06-17 00:00:00,5.966101695,6.966101695,29.08474576,697.559322,17.15423729,77.14067797,0.6975593219999999,0.76,2.0,85.0,15.0,32.324272706666655,17.03975801,77.13031078333334,4.678804676433044,1.0425196447998006,-0.941048256930152
2025-06-17 01:00:00,5.949152542,6.949152542,27.20338983,655.9152542,17.07457627,76.19830508,0.6559152542000001,0.99,0.0,86.0,15.0,30.004091173333318,17.05040911666667,76.86471848666667,3.602476346855804,1.4727318051920915,-0.32121908556892287
2025-06-17 02:00:00,7.224137931,8.224137931,24.84482759,623.2931034,17.14827586,76.43448276,0.6232931034,0.93,1.0,86.0,15.0,27.044321059999987,17.125696473333335,76.59115527,2.312788437821448,1.9463262227799727,0.48713552706441876
2025-06-17 03:00:00,7.661016949,8.661016949,23.6779661,562.6779661,16.98305085,76.62881356,0.5626779661000001,0.84,1.0,86.0,15.0,25.242061173333315,17.068634326666672,76.4205338,1.4497999993686133,2.109771650897029,0.9645657675817891
2025-06-17 04:00:00,7.694915254,8.694915254,24.40677966,658.9152542,16.93220339,77.05762712,0.6589152542000001,0.74,2.0,86.0,15.0,24.309857783333324,17.0211767,76.70697448,1.7749070942321028,1.9859552295931726,0.8416951405624348
2025-06-17 05:00:00,8.793103448,9.793103448,23.98275862,758.4827586,16.92586207,76.86206897,0.7584827586,0.86,1.0,87.0,15.0,24.022501459999983,16.947038770000006,76.84950321666668,1.5425053532148114,2.026531599640605,0.9348814268339544
2025-06-17 06:00:00,6.915254237,7.915254237,22.84745763,706.779661,16.76440678,76.22711864,0.706779661,,1.0,87.0,15.0,23.745665303333322,16.874157413333336,76.71560491000001,0.784539571406639,2.249546330256824,1.260468165705173
2025-06-17 07:00:00,7.982758621,8.982758621,21.77586207,884.7068966,16.97758621,74.60862069,0.8847068966,1.15,1.0,87.0,15.0,22.86869277333332,16.889285020000003,75.89926943333333,0.5826317028851653,2.4983244107550795,1.5462350339566036
2025-06-17 08:00:00,10.68333333,11.68333333,23.33333333,1078.2,17.94833333,71.515,1.0782,1.41,1.0,87.0,15.0,22.652217676666652,17.230108773333335,74.11691311,3.0920668577984847,2.4509901717300853,0.9058424089071586
2025-06-17 09:00:00,13.31034483,14.31034483,27.37931034,1223.189655,18.85344828,67.58793103,1.223189655,1.27,2.0,84.0,16.0,24.16283524666665,17.92645594,71.23718390666666,7.508156555370769,2.2199600551094307,-0.6222116539829111
2025-06-17 10:00:00,15.03389831,16.03389831,24.55932203,1101.898305,21.55254237,56.90338983,1.101898305,1.26,8.0,78.0,17.0,25.09065523333332,19.45144132666667,65.33544028666667,14.351525443808839,-0.14952872627066344,-1.4747165007155392
2025-06-17 11:00:00,17.63793103,18.63793103,27.98275862,985.5689655,22.89827586,52.23448276,0.9855689655,1.01,19.0,70.0,18.0,26.64046366333332,21.101422170000003,58.908601206666674,21.462750524421654,-0.9605404567526565,-2.3631304694133117
2025-06-17 12:00:00,23.03389831,24.30508475,43.44067797,986.779661,23.67627119,48.80508475,0.986779661,0.92,33.0,62.0,19.0,31.99425287333332,22.709029806666667,52.647652446666676,34.087390488656006,-2.432984147994885,-5.047263137359081
2025-06-17 13:00:00,28.0,29.5,64.73333333,919.5666667,21.02333333,62.9,0.9195666667,0.88,44.0,60.0,19.0,45.38558997333332,22.532626793333336,54.64652250333334,33.7617626446028,0.4101929214793906,-3.741000854549581
2025-06-17 14:00:00,23.39655172,24.74137931,75.15517241,923.5,21.10862069,61.9362069,0.9235,1.11,20.0,78.0,17.0,61.10972790333332,21.93607507,57.88043055000001,40.22942005653999,-2.4194400307460793,-1.0288836436588387
2025-06-17 15:00:00,19.50847458,20.50847458,43.37288136,783.9322034,23.76610169,51.54576271,0.7839322034,1.05,33.0,74.0,18.0,61.087129033333326,21.966018570000003,58.79398987000001,32.52966314563144,0.57415019009129,2.194409660320641
2025-06-17 16:00:00,16.25423729,17.25423729,35.86440678,584.3220339,22.77966102,49.7559322,0.5843220338999999,0.86,38.0,66.0,19.0,51.46415351666665,22.551461133333333,54.41263393666667,27.231353955485087,2.9531575128289127,3.606324127768029
2025-06-17 17:00:00,18.51724138,19.53448276,46.55172414,557.3793103,22.48965517,52.08103448,0.5573793103000001,0.61,41.0,60.0,19.0,41.929670759999986,23.011805960000004,51.127576463333334,31.321684708889265,1.3378252563822348,-1.6479690760516479
2025-06-17 18:00:00,12.22033898,13.22033898,47.69491525,508.6610169,20.63389831,60.1,0.5086610169,0.63,33.0,60.0,20.0,43.370348723333315,21.967738166666667,53.97898889333334,24.472297815555066,0.5481999914849247,-1.630151156580948
2025-06-17 19:00:00,9.389830508,10.38983051,62.01694915,525.2542373,18.16440678,74.26271186,0.5252542373,0.64,23.0,65.0,19.0,52.087862846666646,20.429320086666667,62.14791544666667,24.996212534972276,-0.08412429818072965,-2.0963757950624706
2025-06-17 20:00:00,12.70689655,13.70689655,53.84482759,791.6724138,18.51724138,74.40172414,0.7916724138,0.58,15.0,81.0,16.0,54.51889732999999,19.10518215666667,69.58814533333333,20.768487114108943,-0.14208052922102746,-2.4125222964531847
2025-06-17 21:00:00,13.61538462,14.61538462,43.86538462,729.4615385,18.18076923,75.13653846,0.7294615385,1.13,0.0,83.0,16.0,53.24238711999999,18.287472463333334,74.60032482000001,14.537204330622625,0.592159918589851,-2.318164233246418
2025-06-17 22:00:00,11.0862069,12.0862069,34.53448276,674.1206897,18.15172414,74.45,0.6741206896999999,1.1,0.0,84.0,16.0,44.08156498999998,18.28324491666667,74.66275420000001,9.25945687701677,1.016318714104309,-1.86756638476283
2025-06-17 23:00:00,8.525423729,9.525423729,28.11864407,479.1016949,17.92881356,73.99152542,0.4791016949,0.92,0.0,84.0,16.0,35.50617048333332,18.087102310000002,74.52602129333333,5.3813266001150275,1.4034667442128923,-0.546252932942605
2025-06-18 00:00:00,7.220338983,8.220338983,26.27118644,370.4915254,17.45932203,74.31864407,0.3704915254,0.69,2.0,82.0,16.0,29.64143775666665,17.84661991,74.25338983,3.722185984291615,1.8787586636663127,0.24323500734316916
2025-06-18 01:00:00,7.068965517,8.068965517,27.12068966,325.2241379,17.08275862,75.12241379,0.3252241379,0.55,2.0,81.0,16.0,27.170173389999984,17.49029807,74.47752776,3.682993035645236,1.708785865196376,0.17105107162513522
2025-06-18 02:00:00,6.355932203,7.355932203,24.6440678,303.8644068,17.00677966,75.25423729,0.3038644068,0.47,2.0,81.0,16.0,26.011981299999984,17.18295343666667,74.89843171666668,2.1709457556730074,1.989079345417158,0.785417901702252
2025-06-18 03:00:00,6.483333333,7.483333333,24.2,290.2833333,16.87333333,75.96333333,0.2902833333,0.4,3.0,81.0,16.0,25.321585819999985,16.987623870000004,75.44666147,1.6969011532023508,1.979861626950536,0.9043725470575731
2025-06-18 04:00:00,9.172413793,10.17241379,22.34482759,287.362069,16.76206897,76.5,0.287362069,0.36,3.0,81.0,16.0,23.729631796666652,16.880727320000002,75.90585687333333,0.46882222383205985,2.400816662388933,1.4572369010331867
2025-06-18 05:00:00,8.610169492,9.610169492,23.27118644,297.4915254,16.4779661,75.46440678,0.2974915254,0.34,2.0,83.0,15.0,23.272004676666654,16.704456133333338,75.97591337000001,0.8201977085609062,2.1556201135342388,1.2679485518936016
2025-06-18 06:00:00,10.23728814,11.23728814,23.89830508,356.2881356,16.45932203,74.74067797,0.3562881356,0.37,2.0,83.0,15.0,23.17143970333332,16.56645236666667,75.56836158333334,1.248253144102768,2.073202286464775,1.0943301830482257
2025-06-18 07:00:00,11.93220339,12.93220339,24.25423729,516.440678,16.78983051,73.26440678,0.516440678,0.51,1.0,81.0,15.0,23.807909603333318,16.575706213333337,74.48983051,1.996459166685912,2.0451215879302564,0.8716139787854988
2025-06-18 08:00:00,10.22033898,11.22033898,22.83050847,585.2033898,17.54915254,70.46779661,0.5852033898,0.68,2.0,79.0,16.0,23.661016946666653,16.932768360000004,72.82429378666667,2.541596973566544,2.5884897174117523,1.0460333847761087
2025-06-18 09:00:00,8.327586207,9.327586207,15.03448276,622.5344828,19.96034483,60.3862069,0.6225344828,0.8,3.0,79.0,16.0,20.706409506666652,18.099775960000002,68.03947009666668,4.598200476657837,2.6568845239710988,1.7629854505151852
